time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
354300,2023-09-17 14:20:08,54.8406511732022,26.4358856933313,-2.624672,,,478.14839817476,4.265092,2.5053728,48.816274528,5342.2573888,18,5,14.821,550.98304617476,70.209976,31.764548,1018.31696172,-0.447388,2.460634,0,105.9, -17.5, 3.5,0,1,1548,1024,1024,1259,79,0,0,36,97.2,0,0,58,3.715,3.713,3.706,3.687,0,0,0,32,478.14839817476,-2.624672,6,P-GPS,
354400,2023-09-17 14:20:08,54.8406509099466,26.4358877038817,-2.296588,,,478.47648217476,4.265092,3.1988242,48.383531732,5342.683898,18,5,14.821,550.98304617476,70.209976,31.764548,1018.31696172,-0.671082,3.131716,0,106.2, -17.7, 3.7,0,1,1564,1024,1024,1329,82,0,0,46,97.7,0,0,58,3.715,3.713,3.706,3.687,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
354500,2023-09-17 14:20:09,54.8406505933242,26.4358897352224,-2.296588,,,478.47648217476,4.265092,3.690951,47.9412745,5343.1432156,18,5,14.821,550.98304617476,70.209976,31.764548,1018.31696172,-0.894776,3.579104,0,106.6, -18.5, 3.8,0,1,1563,1024,1024,1383,82,0,0,54,98.5,0,0,58,3.715,3.713,3.706,3.687,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
354600,2023-09-17 14:20:09,54.8406501593645,26.4358925922577,-2.296588,,,478.47648217476,3.937008,4.3844024,47.320539572,5343.7665752,18,5,14.821,550.98304617476,70.209976,31.764548,1018.31696172,-1.11847,4.250186,0,107.2, -20.1, 3.7,0,1,1563,1024,1024,1423,82,0,0,60,99.7,0,0,58,3.715,3.713,3.706,3.687,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
354700,2023-09-17 14:20:09,54.8406496386188,26.4358956955175,-2.296588,,,478.47648217476,3.608924,5.1002232,46.641405692,5344.4555516,19,5,14.821,550.98304617476,70.209976,31.764548,1018.31696172,-1.342164,4.921268,0,108.5, -21.2, 3.4,0,1,1559,1024,1024,1438,81,0,0,63,101.5,0,0,57,3.715,3.713,3.706,3.687,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
354800,2023-09-17 14:20:09,54.8406490023456,26.4358994833886,-1.968504,,,478.80456617476,3.608924,5.816044,45.812665508,5345.2757616,19,5,14.821,550.98304617476,70.209976,31.764548,1018.31696172,-1.565858,5.59235,-0.223694,110.3, -21.7, 2.7,0,1,1557,1024,1024,1463,81,0,0,67,103.4,0,0,57,3.715,3.713,3.706,3.687,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
354900,2023-09-17 14:20:09,54.8406483079788,26.4359033548594,-1.968504,,,478.80456617476,3.608924,6.5094954,44.961615612,5346.12878,19,5,14.821,550.98304617476,70.209976,31.764548,1018.31696172,-1.789552,6.263432,-0.223694,112.4, -21.6, 2.2,0,1,1554,1024,1024,1513,80,0,0,74,105.6,0,0,57,3.715,3.713,3.706,3.687,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
355000,2023-09-17 14:20:09,54.8406474609388,26.4359081029999,-1.968504,,,478.80456617476,3.937008,7.2253162,43.917980408,5347.1786488,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-2.013246,6.934514,0,114.7, -21.3, 1.9,0,1,1551,1024,1024,1543,80,0,0,79,108.4,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
355100,2023-09-17 14:20:09,54.840646522928,26.4359132554299,-1.968504,,,478.80456617476,3.937008,7.9858758,42.78379402,5348.2941344,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-2.460634,7.605596,0,117.8, -20.9, 1.7,0,1,1535,1024,1024,1542,77,0,0,78,111.7,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
355200,2023-09-17 14:20:09,54.8406454461437,26.4359189020568,-1.968504,,,478.80456617476,4.265092,8.7016966,41.536418652,5349.5408536,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-2.684328,8.276678,0,121.1, -20.6, 2,0,1,1514,1024,1024,1518,74,0,0,75,115.1,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
355300,2023-09-17 14:20:09,54.8406443114671,26.4359246094922,-1.968504,,,478.80456617476,4.265092,9.2609316,40.271326748,5350.8203812,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-3.131716,8.724066,0,124.4, -19.8, 2.1,0,1,1508,1024,1024,1500,73,0,0,72,118.2,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
355400,2023-09-17 14:20:09,54.8406429621558,26.4359309315068,-1.968504,,,478.80456617476,3.937008,9.7754278,38.861877884,5352.2311424,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-3.35541,9.171454,0,127.4, -18.8, 1.8,0,1,1508,1024,1024,1460,73,0,0,66,121.1,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
355500,2023-09-17 14:20:10,54.8406414604133,26.4359374966441,-1.64042,,,479.13265017476,3.937008,10.3346628,37.389764976,5353.7075204,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-3.802798,9.618842,0,130.3, -17.6, 2,0,1,1507,1024,1024,1248,73,0,0,34,123.5,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,479.13265017476,-1.64042,6,P-GPS,
355600,2023-09-17 14:20:10,54.8406398306336,26.4359443620529,-1.64042,,,479.13265017476,3.937008,10.625465,35.84645784,5355.2823236,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-4.026492,9.842536,0,132.5, -16.4, 2.7,0,1,1500,1024,1024,1024,72,0,0,0,124.6,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,479.13265017476,-1.64042,6,P-GPS,
355700,2023-09-17 14:20:10,54.8406379411236,26.4359515993683,-1.64042,,,479.13265017476,3.608924,10.625465,34.206365924,5356.955552,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-4.47388,10.06623,0,133.4, -14.5, 3.6,0,1,1504,1024,1024,1024,73,0,0,0,124.7,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,479.13265017476,-1.64042,6,P-GPS,
355800,2023-09-17 14:20:10,54.8406360245747,26.4359588403769,-1.968504,,,478.80456617476,3.608924,11.3189164,32.5665692836,5358.6287804,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-4.697574,10.289924,0,133.6, -14.1, 4.2,0,1,1515,1024,1024,1024,74,0,0,0,124.7,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
355900,2023-09-17 14:20:10,54.8406338274021,26.4359660101185,-1.968504,,,478.80456617476,3.608924,11.3189164,30.9237870788,5360.3348172,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-5.144962,10.513618,0,133.6, -14.4, 4.5,0,1,1530,1024,1024,1024,77,0,0,0,124.7,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,478.80456617476,-1.968504,6,P-GPS,
356000,2023-09-17 14:20:10,54.8406316323327,26.4359734257833,-2.296588,,,478.47648217476,3.608924,11.8110432,29.2376649776,5362.0736624,19,5,14.776,550.98304617476,70.209976,31.764548,1018.31696172,-5.368656,10.513618,0.223694,133.5, -15.3, 4.4,0,1,1516,1024,1024,643,75,0,0,-58,124.7,0,0,57,3.705,3.701,3.694,3.676,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
356100,2023-09-17 14:20:10,54.840629099151,26.4359810893908,-2.296588,,,478.47648217476,3.608924,12.2136924,27.4873040292,5363.9437412,19,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-5.816044,10.737312,0.223694,133.4, -16.1, 4.6,0,1,1510,1024,1024,489,74,0,0,-81,123.7,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
356200,2023-09-17 14:20:10,54.8406265862534,26.4359887251678,-2.296588,,,478.47648217476,3.28084,12.6163416,25.7586622416,5365.7810116,19,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-6.263432,10.961006,0.223694,132.1, -15.9, 4.9,0,1,1508,1024,1024,473,73,0,0,-83,120.8,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
356300,2023-09-17 14:20:10,54.8406236172322,26.4359974324128,-2.296588,,,478.47648217476,3.28084,13.0413602,23.8050860636,5367.9135576,19,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-6.71082,11.1847,0.223694,129.2, -14.8, 4.7,0,1,1494,1024,1024,483,71,0,0,-82,117,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
356400,2023-09-17 14:20:10,54.840620745738,26.4360053661084,-2.296588,,,478.47648217476,3.28084,13.2874236,22.0483274772,5369.8820616,19,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-7.158208,11.1847,0,125.7, -12.7, 4,0,1,1238,1024,1156,960,32,0,20,-10,113.4,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
356500,2023-09-17 14:20:11,54.8406181042103,26.4360125919199,-2.624672,,,478.14839817476,3.28084,13.4663788,20.4815951436,5371.6865236,19,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-7.158208,11.408394,0.223694,123.3, -8.2, 2.8,0,1,1024,1024,1363,1024,0,0,51,0,112.7,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.14839817476,-2.624672,6,P-GPS,
356600,2023-09-17 14:20:11,54.8406151064769,26.4360205573396,-2.624672,,,478.14839817476,3.28084,13.5782258,18.80331425,5373.687836,19,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-7.381902,11.408394,0,122.8, 0, 1.8,0,1,1024,1024,1584,1024,0,0,85,0,112.7,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.14839817476,-2.624672,6,P-GPS,
356700,2023-09-17 14:20:11,54.8406121116301,26.4360293742203,-2.624672,,,478.14839817476,2.952756,12.7729274,17.0155517256,5375.820382,18,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-6.934514,10.737312,-0.447388,123, 27.4, 0.9,0,1,1024,1024,1677,1024,0,0,99,0,112.7,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.14839817476,-2.624672,6,P-GPS,"Braking now. Return sticks to midpoints, then continue flying."
356800,2023-09-17 14:20:11,54.8406094934947,26.4360363823315,-2.296588,,,478.47648217476,2.952756,10.5583568,15.6733600816,5377.5920356,18,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-5.59235,8.94776,-1.11847,123.3, 48.7, -0.6,0,1,1024,1024,1684,1024,0,0,100,0,112.7,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
356900,2023-09-17 14:20:11,54.8406075405849,26.4360417038941,-2.296588,,,478.47648217476,3.28084,7.2029468,14.7095477148,5378.9043716,18,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-3.579104,6.263432,-1.342164,123.3, 53.9, 1.6,0,1,1024,1024,1684,1024,0,0,100,0,112.7,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
357000,2023-09-17 14:20:11,54.8406063761983,26.4360449852012,-2.624672,,,478.14839817476,3.608924,3.914645,14.140748484,5379.7245816,18,5,14.812,550.98304617476,70.209976,31.764548,1018.31696172,-2.013246,3.35541,-1.565858,123.5, 38, 3,0,1,1024,1024,1684,1024,0,0,100,0,112.7,0,0,57,3.711,3.709,3.706,3.686,0,0,0,32,478.14839817476,-2.624672,6,P-GPS,
357100,2023-09-17 14:20:11,54.8406054487752,26.4360465203917,-2.296588,,,478.47648217476,3.937008,1.6105968,13.9220476896,5380.1838992,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.894776,1.342164,-2.684328,122.6, 17.9, 3,0,1,1024,1024,1594,1024,0,0,86,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,478.47648217476,-2.296588,6,P-GPS,
357200,2023-09-17 14:20:11,54.8406051044832,26.4360470182072,-1.64042,,,479.13265017476,4.92126,0.4921268,13.8584650104,5380.3479412,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.447388,0.223694,-4.47388,122.1, 4.2, 2.3,0,1,1024,1024,1118,1024,0,0,14,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,479.13265017476,-1.64042,6,P-GPS,
357300,2023-09-17 14:20:11,54.8406040793513,26.4360484619771,-0.984252,,,479.78881817476,5.577428,0.9171454,13.6866146112,5380.8400672,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.894776,0.223694,-5.59235,121.9, -1, 1.5,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,479.78881817476,-0.984252,6,P-GPS,
357400,2023-09-17 14:20:11,54.8406037048312,26.436048710076,0,,,480.77307017476,6.233596,0.9171454,13.6827760284,5380.9713008,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.894776,0.223694,-5.368656,122, -0.3, 0.7,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,480.77307017476,0,6,P-GPS,
357500,2023-09-17 14:20:12,54.8406031666875,26.4360501496657,0.984252,,,481.75732217476,6.889764,1.11847,13.467192032,5381.3321932,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.894776,0.671082,-5.368656,122.1, 1.7, 0.1,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,481.75732217476,0.984252,6,P-GPS,"Braking now. Return sticks to midpoints, then continue flying."
357600,2023-09-17 14:20:12,54.8406027749429,26.4360505323616,1.64042,,,482.41349017476,7.545932,1.11847,13.44406211,5381.4962352,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.894776,0.671082,-4.697574,122, 3.7, 0,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,482.41349017476,1.64042,6,P-GPS,
357700,2023-09-17 14:20:12,54.8406032669553,26.4360509660851,2.296588,,,483.06965817476,8.2021,0.9395148,13.2939308716,5381.6930856,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.671082,0.671082,-3.802798,122.1, 4.8, 0,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,483.06965817476,2.296588,6,P-GPS,
357800,2023-09-17 14:20:12,54.8406030310891,26.4360512668025,2.624672,,,483.39774217476,8.530184,0.8052984,13.266240582,5381.8243192,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.447388,0.671082,-2.908022,122.1, 5.2, 0.4,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,483.39774217476,2.624672,6,P-GPS,
357900,2023-09-17 14:20:12,54.8406029056593,26.4360502423441,2.952756,,,483.72582617476,9.186352,0.6263432,13.4833337648,5382.0211696,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.447388,0.447388,-1.789552,122, 4.9, 1.1,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,483.72582617476,2.952756,6,P-GPS,
358000,2023-09-17 14:20:12,54.8406027514688,26.4360503159575,3.28084,,,484.05391017476,9.186352,0.4921268,13.489501744,5382.0867864,18,5,14.363,550.98304617476,70.209976,31.764548,1018.31696172,-0.223694,0.447388,-0.894776,122.1, 4.3, 1.4,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.678,3.583,3.58,3.522,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358100,2023-09-17 14:20:12,54.8406031182092,26.4360497837952,3.28084,,,484.05391017476,9.186352,0.223694,13.5453088324,5382.2508284,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,-0.223694,0,-0.447388,122.2, 3.6, 1.4,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358200,2023-09-17 14:20:12,54.840603070717,26.43604969799,3.28084,,,484.05391017476,9.186352,0,13.5683403292,5382.2836368,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.3, 2.8, 1.4,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358300,2023-09-17 14:20:12,54.8406031849885,26.4360489979254,3.28084,,,484.05391017476,9.186352,0,13.6911749788,5382.4476788,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.3, 2.1, 1.5,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358400,2023-09-17 14:20:12,54.8406031964979,26.436048754825,3.28084,,,484.05391017476,9.514436,0,13.7375660564,5382.4804872,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.3, 1, 1.7,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358500,2023-09-17 14:20:13,54.8406037054567,26.4360481153496,3.28084,,,484.05391017476,9.514436,0.223694,13.8004269508,5382.710146,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,-0.223694,0,122.4, 0.1, 1.7,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358600,2023-09-17 14:20:13,54.84060377807,26.4360477985649,3.28084,,,484.05391017476,9.514436,0.223694,13.8543967688,5382.8085712,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,-0.223694,0,122.3, -0.9, 1.5,0,1,1024,1024,836,1024,0,0,-28,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358700,2023-09-17 14:20:13,54.8406041908419,26.4360469888701,3.28084,,,484.05391017476,9.514436,0.447388,13.96653588,5383.03823,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,-0.447388,0,122.3, -1.8, 1.5,0,1,1024,1024,798,1024,0,0,-34,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358800,2023-09-17 14:20:13,54.8406042831908,26.436046670211,3.28084,,,484.05391017476,9.514436,0.447388,14.0194230208,5383.1038468,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,-0.447388,0,122.2, -2.7, 1.7,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
358900,2023-09-17 14:20:13,54.8406043693696,26.4360460965166,3.28084,,,484.05391017476,9.514436,0.447388,14.124180242,5383.2350804,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,-0.447388,0.223694,122.2, -3.3, 1.6,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359000,2023-09-17 14:20:13,54.8406044282171,26.4360458580579,3.28084,,,484.05391017476,9.514436,0.223694,14.1652235504,5383.2678888,18,5,14.939,550.98304617476,70.209976,31.764548,1018.31696172,0,-0.223694,0.223694,122.3, -3.5, 1.2,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.737,3.74,3.739,3.723,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359100,2023-09-17 14:20:13,54.8406046091618,26.4360456039785,3.28084,,,484.05391017476,9.514436,0.223694,14.1959978296,5383.366314,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,-0.223694,0,122.2, -3.5, 1.3,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359200,2023-09-17 14:20:13,54.8406046348771,26.4360455076108,3.28084,,,484.05391017476,9.514436,0.223694,14.2125004548,5383.3991224,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,-0.223694,0,122.2, -3.1, 1.3,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359300,2023-09-17 14:20:13,54.8406046714777,26.4360450404226,3.28084,,,484.05391017476,9.514436,0,14.302165812,5383.4975476,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.3, -3, 1.2,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359400,2023-09-17 14:20:13,54.8406046649873,26.4360450365697,3.28084,,,484.05391017476,9.514436,0,14.30364219,5383.4975476,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.2, -3, 0.9,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359500,2023-09-17 14:20:14,54.8406046557147,26.4360447488169,3.28084,,,484.05391017476,9.514436,0,14.362369226,5383.530356,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.3, -2.8, 0.9,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359600,2023-09-17 14:20:14,54.8406046325234,26.4360448309884,3.28084,,,484.05391017476,9.514436,0,14.3483928476,5383.5631644,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.3, -2.4, 0.9,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359700,2023-09-17 14:20:14,54.8406045754792,26.4360447742115,3.28084,,,484.05391017476,9.514436,0,14.36597815,5383.5959728,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.3, -1.9, 0.9,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359800,2023-09-17 14:20:14,54.8406045389022,26.4360449134463,3.28084,,,484.05391017476,9.514436,0,14.3420608264,5383.6287812,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.2, -1.5, 1.2,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
359900,2023-09-17 14:20:14,54.8406045585502,26.4360450251965,3.28084,,,484.05391017476,9.514436,0,14.3175201432,5383.6615896,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,0,0,0,122.2, -1.2, 1.4,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
360000,2023-09-17 14:20:14,54.840604519115,26.4360451891081,3.28084,,,484.05391017476,9.514436,0.223694,14.2890096436,5383.694398,19,5,14.787,550.98304617476,70.209976,31.764548,1018.31696172,-0.223694,0,0,122.2, -1.1, 1.2,0,1,1024,1024,1024,1024,0,0,0,0,112.7,0,0,57,3.705,3.704,3.699,3.679,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
360100,2023-09-17 14:20:14,54.8406044109624,26.4360451946906,3.28084,,,484.05391017476,9.514436,0.223694,14.299869224,5383.7272064,19,5,14.802,550.98304617476,70.209976,31.764548,1018.31696172,-0.223694,0,0,122.2, -1.1, 0.6,0,1,1024,1024,1024,1024,0,0,0,0,112.7,-0.1,0,57,3.71,3.707,3.702,3.683,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
360200,2023-09-17 14:20:14,54.8406043624604,26.4360453644042,3.28084,,,484.05391017476,9.514436,0.3131716,14.2712931076,5383.7600148,19,5,14.802,550.98304617476,70.209976,31.764548,1018.31696172,-0.223694,0.223694,0,122.1, -1, 0.2,0,1,1024,1024,1024,1024,0,0,0,0,112.7,-0.6,0,57,3.71,3.707,3.702,3.683,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
360300,2023-09-17 14:20:14,54.8406041551856,26.4360455974368,3.28084,,,484.05391017476,9.514436,0.3131716,14.2480975688,5383.85844,19,5,14.802,550.98304617476,70.209976,31.764548,1018.31696172,-0.223694,0.223694,0,122.1, -0.6, 0.1,0,1,1024,1024,1024,1024,0,0,0,0,112.7,-1.5,0,57,3.71,3.707,3.702,3.683,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
360400,2023-09-17 14:20:14,54.8406041224433,26.4360458081766,3.28084,,,484.05391017476,9.514436,0.3131716,14.209810166,5383.8912484,19,5,14.802,550.98304617476,70.209976,31.764548,1018.31696172,-0.223694,0.223694,0,122.1, -0.4, 0.3,0,1,1024,1024,1024,1024,0,0,0,0,112.7,-2.7,0,57,3.71,3.707,3.702,3.683,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
360500,2023-09-17 14:20:15,54.8406039920631,26.4360459847482,3.28084,,,484.05391017476,9.514436,0.223694,14.1896001916,5383.9568652,19,5,14.802,550.98304617476,70.209976,31.764548,1018.31696172,0,0.223694,0,122.1, -0.2, 0.7,0,1,1024,1024,1024,1024,0,0,0,0,112.7,-4.3,0,57,3.71,3.707,3.702,3.683,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
360600,2023-09-17 14:20:15,54.8406039752722,26.4360461972844,3.28084,,,484.05391017476,9.514436,0.223694,14.1492130512,5383.9896736,19,5,14.802,550.98304617476,70.209976,31.764548,1018.31696172,0,0.223694,0,122.2, 0, 0.8,0,1,1024,1024,1024,1024,0,0,0,0,112.7,-6.2,0,57,3.71,3.707,3.702,3.683,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
360700,2023-09-17 14:20:15,54.8406038404277,26.4360464253628,3.28084,,,484.05391017476,9.514436,0.223694,14.1196198744,5384.0880988,19,5,14.802,550.98304617476,70.209976,31.764548,1018.31696172,0,0.223694,0,122.2, 0, 0.9,0,1,1024,1024,1024,1024,0,0,0,0,112.7,-8.5,0,57,3.71,3.707,3.702,3.683,0,0,0,32,484.05391017476,3.28084,6,P-GPS,
